"name","province","sub_region_1","sub_region_2","date","value","value_daily"
"active_nonresidents","NT","Northwest Territories","Dehcho","2021-11-30","0","0"
"active_residents","NT","Northwest Territories","Dehcho","2021-11-30","0","0"
"active_nonresidents","NT","Northwest Territories","Fort Smith","2021-11-30","0","0"
"active_residents","NT","Northwest Territories","Fort Smith","2021-11-30","0","0"
"active_nonresidents","NT","Northwest Territories","Hay River","2021-11-30","0","0"
"active_residents","NT","Northwest Territories","Hay River","2021-11-30","0","-1"
"active_nonresidents","NT","Northwest Territories","Sahtu","2021-11-30","0","0"
"active_residents","NT","Northwest Territories","Sahtu","2021-11-30","0","0"
"active_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-11-30","0","0"
"active_residents","NT","Northwest Territories","Tłı̨chǫ","2021-11-30","0","0"
"active_nonresidents","NT","Northwest Territories","Yellowknife","2021-11-30","0","0"
"active_residents","NT","Northwest Territories","Yellowknife","2021-11-30","0","-1"
"active_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-12-01","0","0"
"active_residents","NT","Northwest Territories","Beaufort Delta","2021-12-01","17","-1"
"active_nonresidents","NT","Northwest Territories","Dehcho","2021-12-01","0","0"
"active_residents","NT","Northwest Territories","Dehcho","2021-12-01","0","0"
"active_nonresidents","NT","Northwest Territories","Fort Smith","2021-12-01","0","0"
"active_residents","NT","Northwest Territories","Fort Smith","2021-12-01","0","0"
"active_nonresidents","NT","Northwest Territories","Hay River","2021-12-01","0","0"
"active_residents","NT","Northwest Territories","Hay River","2021-12-01","0","0"
"active_nonresidents","NT","Northwest Territories","Sahtu","2021-12-01","0","0"
"active_residents","NT","Northwest Territories","Sahtu","2021-12-01","0","0"
"active_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-12-01","0","0"
"active_residents","NT","Northwest Territories","Tłı̨chǫ","2021-12-01","0","0"
"active_nonresidents","NT","Northwest Territories","Yellowknife","2021-12-01","0","0"
"active_residents","NT","Northwest Territories","Yellowknife","2021-12-01","1","1"
"active_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-12-02","0","0"
"active_residents","NT","Northwest Territories","Beaufort Delta","2021-12-02","17","0"
"active_nonresidents","NT","Northwest Territories","Dehcho","2021-12-02","0","0"
"active_residents","NT","Northwest Territories","Dehcho","2021-12-02","0","0"
"active_nonresidents","NT","Northwest Territories","Fort Smith","2021-12-02","0","0"
"active_residents","NT","Northwest Territories","Fort Smith","2021-12-02","0","0"
"active_nonresidents","NT","Northwest Territories","Hay River","2021-12-02","0","0"
"active_residents","NT","Northwest Territories","Hay River","2021-12-02","0","0"
"active_nonresidents","NT","Northwest Territories","Sahtu","2021-12-02","0","0"
"active_residents","NT","Northwest Territories","Sahtu","2021-12-02","0","0"
"active_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-12-02","0","0"
"active_residents","NT","Northwest Territories","Tłı̨chǫ","2021-12-02","0","0"
"active_nonresidents","NT","Northwest Territories","Yellowknife","2021-12-02","0","0"
"active_residents","NT","Northwest Territories","Yellowknife","2021-12-02","6","5"
"active_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-12-03","0","0"
"active_residents","NT","Northwest Territories","Beaufort Delta","2021-12-03","6","-11"
"active_nonresidents","NT","Northwest Territories","Dehcho","2021-12-03","0","0"
"active_residents","NT","Northwest Territories","Dehcho","2021-12-03","0","0"
"active_nonresidents","NT","Northwest Territories","Fort Smith","2021-12-03","0","0"
"active_residents","NT","Northwest Territories","Fort Smith","2021-12-03","0","0"
"active_nonresidents","NT","Northwest Territories","Hay River","2021-12-03","0","0"
"active_residents","NT","Northwest Territories","Hay River","2021-12-03","0","0"
"active_nonresidents","NT","Northwest Territories","Sahtu","2021-12-03","0","0"
"active_residents","NT","Northwest Territories","Sahtu","2021-12-03","0","0"
"active_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-12-03","0","0"
"active_residents","NT","Northwest Territories","Tłı̨chǫ","2021-12-03","0","0"
"active_nonresidents","NT","Northwest Territories","Yellowknife","2021-12-03","0","0"
"active_residents","NT","Northwest Territories","Yellowknife","2021-12-03","7","1"
"active_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-12-04","0","0"
"active_residents","NT","Northwest Territories","Beaufort Delta","2021-12-04","6","0"
"active_nonresidents","NT","Northwest Territories","Dehcho","2021-12-04","0","0"
"active_residents","NT","Northwest Territories","Dehcho","2021-12-04","0","0"
"active_nonresidents","NT","Northwest Territories","Fort Smith","2021-12-04","0","0"
"active_residents","NT","Northwest Territories","Fort Smith","2021-12-04","0","0"
"active_nonresidents","NT","Northwest Territories","Hay River","2021-12-04","0","0"
"active_residents","NT","Northwest Territories","Hay River","2021-12-04","0","0"
"active_nonresidents","NT","Northwest Territories","Sahtu","2021-12-04","0","0"
"active_residents","NT","Northwest Territories","Sahtu","2021-12-04","0","0"
"active_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-12-04","0","0"
"active_residents","NT","Northwest Territories","Tłı̨chǫ","2021-12-04","0","0"
"active_nonresidents","NT","Northwest Territories","Yellowknife","2021-12-04","0","0"
"active_residents","NT","Northwest Territories","Yellowknife","2021-12-04","7","0"
"active_nonresidents","NT","Northwest Territories","Beaufort Delta","2021-12-05","0","0"
"active_residents","NT","Northwest Territories","Beaufort Delta","2021-12-05","6","0"
"active_nonresidents","NT","Northwest Territories","Dehcho","2021-12-05","0","0"
"active_residents","NT","Northwest Territories","Dehcho","2021-12-05","0","0"
"active_nonresidents","NT","Northwest Territories","Fort Smith","2021-12-05","0","0"
"active_residents","NT","Northwest Territories","Fort Smith","2021-12-05","0","0"
"active_nonresidents","NT","Northwest Territories","Hay River","2021-12-05","0","0"
"active_residents","NT","Northwest Territories","Hay River","2021-12-05","0","0"
"active_nonresidents","NT","Northwest Territories","Sahtu","2021-12-05","0","0"
"active_residents","NT","Northwest Territories","Sahtu","2021-12-05","0","0"
"active_nonresidents","NT","Northwest Territories","Tłı̨chǫ","2021-12-05","0","0"
"active_residents","NT","Northwest Territories","Tłı̨chǫ","2021-12-05","0","0"
"active_nonresidents","NT","Northwest Territories","Yellowknife","2021-12-05","0","0"
"active_residents","NT","Northwest Territories","Yellowknife","2021-12-05","7","0"
"active","NT","Northwest Territories","Beaufort Delta","2021-12-06","3","-3"
"active","NT","Northwest Territories","Dehcho","2021-12-06","0","0"
"active","NT","Northwest Territories","Fort Smith","2021-12-06","0","0"
"active","NT","Northwest Territories","Hay River","2021-12-06","0","0"
"active","NT","Northwest Territories","Sahtu","2021-12-06","0","0"
"active","NT","Northwest Territories","Tłı̨chǫ","2021-12-06","0","0"
"active","NT","Northwest Territories","Yellowknife","2021-12-06","7","0"
"active","NT","Northwest Territories","Beaufort Delta","2021-12-07","3","0"
"active","NT","Northwest Territories","Dehcho","2021-12-07","1","1"
"active","NT","Northwest Territories","Fort Smith","2021-12-07","0","0"
"active","NT","Northwest Territories","Hay River","2021-12-07","0","0"
"active","NT","Northwest Territories","Sahtu","2021-12-07","0","0"
"active","NT","Northwest Territories","Tłı̨chǫ","2021-12-07","0","0"
"active","NT","Northwest Territories","Yellowknife","2021-12-07","6","-1"
"active","NT","Northwest Territories","Beaufort Delta","2021-12-08","3","0"
"active","NT","Northwest Territories","Dehcho","2021-12-08","1","0"
"active","NT","Northwest Territories","Fort Smith","2021-12-08","0","0"
"active","NT","Northwest Territories","Hay River","2021-12-08","1","1"
"active","NT","Northwest Territories","Sahtu","2021-12-08","0","0"
"active","NT","Northwest Territories","Tłı̨chǫ","2021-12-08","0","0"
"active","NT","Northwest Territories","Yellowknife","2021-12-08","6","0"
"active","NT","Northwest Territories","Beaufort Delta","2021-12-09","3","0"
"active","NT","Northwest Territories","Dehcho","2021-12-09","1","0"
"active","NT","Northwest Territories","Fort Smith","2021-12-09","0","0"
"active","NT","Northwest Territories","Hay River","2021-12-09","1","0"
"active","NT","Northwest Territories","Sahtu","2021-12-09","0","0"
"active","NT","Northwest Territories","Tłı̨chǫ","2021-12-09","0","0"
"active","NT","Northwest Territories","Yellowknife","2021-12-09","6","0"
"active","NT","Northwest Territories","Beaufort Delta","2021-12-10","1","-2"
"active","NT","Northwest Territories","Dehcho","2021-12-10","1","0"
"active","NT","Northwest Territories","Fort Smith","2021-12-10","0","0"
"active","NT","Northwest Territories","Hay River","2021-12-10","1","0"
"active","NT","Northwest Territories","Sahtu","2021-12-10","0","0"
"active","NT","Northwest Territories","Tłı̨chǫ","2021-12-10","0","0"
"active","NT","Northwest Territories","Yellowknife","2021-12-10","7","1"
"active","NT","Northwest Territories","Beaufort Delta","2021-12-11","1","0"
"active","NT","Northwest Territories","Dehcho","2021-12-11","1","0"
"active","NT","Northwest Territories","Fort Smith","2021-12-11","0","0"
"active","NT","Northwest Territories","Hay River","2021-12-11","1","0"
"active","NT","Northwest Territories","Sahtu","2021-12-11","0","0"
"active","NT","Northwest Territories","Tłı̨chǫ","2021-12-11","0","0"
"active","NT","Northwest Territories","Yellowknife","2021-12-11","7","0"
"active","NT","Northwest Territories","Beaufort Delta","2021-12-12","1","0"
"active","NT","Northwest Territories","Dehcho","2021-12-12","1","0"
"active","NT","Northwest Territories","Fort Smith","2021-12-12","0","0"
"active","NT","Northwest Territories","Hay River","2021-12-12","1","0"
"active","NT","Northwest Territories","Sahtu","2021-12-12","0","0"
"active","NT","Northwest Territories","Tłı̨chǫ","2021-12-12","0","0"
"active","NT","Northwest Territories","Yellowknife","2021-12-12","7","0"
"active","NT","Northwest Territories","Beaufort Delta","2021-12-13","0","-1"
"active","NT","Northwest Territories","Dehcho","2021-12-13","1","0"
"active","NT","Northwest Territories","Fort Smith","2021-12-13","0","0"
"active","NT","Northwest Territories","Hay River","2021-12-13","1","0"
"active","NT","Northwest Territories","Sahtu","2021-12-13","0","0"
"active","NT","Northwest Territories","Tłı̨chǫ","2021-12-13","0","0"
"active","NT","Northwest Territories","Yellowknife","2021-12-13","3","-4"
"active","NT","Northwest Territories","Beaufort Delta","2021-12-14","1","1"
"active","NT","Northwest Territories","Dehcho","2021-12-14","1","0"
"active","NT","Northwest Territories","Fort Smith","2021-12-14","0","0"
"active","NT","Northwest Territories","Hay River","2021-12-14","1","0"
"active","NT","Northwest Territories","Sahtu","2021-12-14","0","0"
"active","NT","Northwest Territories","Tłı̨chǫ","2021-12-14","0","0"
"active","NT","Northwest Territories","Yellowknife","2021-12-14","2","-1"
"active","NT","Northwest Territories","Beaufort Delta","2021-12-15","3","2"
"active","NT","Northwest Territories","Dehcho","2021-12-15","1","0"
"active","NT","Northwest Territories","Fort Smith","2021-12-15","0","0"
"active","NT","Northwest Territories","Hay River","2021-12-15","1","0"
"active","NT","Northwest Territories","Sahtu","2021-12-15","0","0"
"active","NT","Northwest Territories","Tłı̨chǫ","2021-12-15","0","0"
"active","NT","Northwest Territories","Yellowknife","2021-12-15","6","4"
"active","NT","Northwest Territories","Beaufort Delta","2021-12-16","4","1"
"active","NT","Northwest Territories","Dehcho","2021-12-16","0","-1"
"active","NT","Northwest Territories","Fort Smith","2021-12-16","0","0"
"active","NT","Northwest Territories","Hay River","2021-12-16","1","0"
"active","NT","Northwest Territories","Sahtu","2021-12-16","0","0"
"active","NT","Northwest Territories","Tłı̨chǫ","2021-12-16","0","0"
"active","NT","Northwest Territories","Yellowknife","2021-12-16","12","6"
"active","NT","Northwest Territories","Beaufort Delta","2021-12-17","4","0"
"active","NT","Northwest Territories","Dehcho","2021-12-17","0","0"
"active","NT","Northwest Territories","Fort Smith","2021-12-17","0","0"
"active","NT","Northwest Territories","Hay River","2021-12-17","1","0"
"active","NT","Northwest Territories","Sahtu","2021-12-17","0","0"
"active","NT","Northwest Territories","Tłı̨chǫ","2021-12-17","0","0"
"active","NT","Northwest Territories","Yellowknife","2021-12-17","11","-1"
"active","NT","Northwest Territories","Beaufort Delta","2021-12-18","4","0"
"active","NT","Northwest Territories","Dehcho","2021-12-18","0","0"
"active","NT","Northwest Territories","Fort Smith","2021-12-18","0","0"
"active","NT","Northwest Territories","Hay River","2021-12-18","1","0"
"active","NT","Northwest Territories","Sahtu","2021-12-18","0","0"
"active","NT","Northwest Territories","Tłı̨chǫ","2021-12-18","0","0"
"active","NT","Northwest Territories","Yellowknife","2021-12-18","11","0"
"active","NT","Northwest Territories","Beaufort Delta","2021-12-19","4","0"
"active","NT","Northwest Territories","Dehcho","2021-12-19","0","0"
"active","NT","Northwest Territories","Fort Smith","2021-12-19","0","0"
"active","NT","Northwest Territories","Hay River","2021-12-19","1","0"
"active","NT","Northwest Territories","Sahtu","2021-12-19","0","0"
"active","NT","Northwest Territories","Tłı̨chǫ","2021-12-19","0","0"
"active","NT","Northwest Territories","Yellowknife","2021-12-19","11","0"
"active","NT","Northwest Territories","Beaufort Delta","2021-12-20","4","0"
"active","NT","Northwest Territories","Dehcho","2021-12-20","0","0"
"active","NT","Northwest Territories","Fort Smith","2021-12-20","0","0"
"active","NT","Northwest Territories","Hay River","2021-12-20","0","-1"
"active","NT","Northwest Territories","Sahtu","2021-12-20","0","0"
"active","NT","Northwest Territories","Tłı̨chǫ","2021-12-20","0","0"
"active","NT","Northwest Territories","Yellowknife","2021-12-20","12","1"
"active","NT","Northwest Territories","Beaufort Delta","2021-12-21","4","0"
"active","NT","Northwest Territories","Dehcho","2021-12-21","0","0"
"active","NT","Northwest Territories","Fort Smith","2021-12-21","0","0"
"active","NT","Northwest Territories","Hay River","2021-12-21","0","0"
"active","NT","Northwest Territories","Sahtu","2021-12-21","0","0"
"active","NT","Northwest Territories","Tłı̨chǫ","2021-12-21","0","0"
"active","NT","Northwest Territories","Yellowknife","2021-12-21","11","-1"
"active","NT","Northwest Territories","Beaufort Delta","2021-12-22","5","1"
"active","NT","Northwest Territories","Dehcho","2021-12-22","0","0"
"active","NT","Northwest Territories","Fort Smith","2021-12-22","0","0"
"active","NT","Northwest Territories","Hay River","2021-12-22","0","0"
"active","NT","Northwest Territories","Sahtu","2021-12-22","0","0"
"active","NT","Northwest Territories","Tłı̨chǫ","2021-12-22","0","0"
"active","NT","Northwest Territories","Yellowknife","2021-12-22","19","8"
"active","NT","Northwest Territories","Beaufort Delta","2021-12-23","5","0"
"active","NT","Northwest Territories","Dehcho","2021-12-23","0","0"
"active","NT","Northwest Territories","Fort Smith","2021-12-23","0","0"
"active","NT","Northwest Territories","Hay River","2021-12-23","0","0"
"active","NT","Northwest Territories","Sahtu","2021-12-23","0","0"
"active","NT","Northwest Territories","Tłı̨chǫ","2021-12-23","0","0"
"active","NT","Northwest Territories","Yellowknife","2021-12-23","19","0"
"active","NT","Northwest Territories","Beaufort Delta","2021-12-24","5","0"
"active","NT","Northwest Territories","Dehcho","2021-12-24","0","0"
"active","NT","Northwest Territories","Fort Smith","2021-12-24","0","0"
"active","NT","Northwest Territories","Hay River","2021-12-24","0","0"
"active","NT","Northwest Territories","Sahtu","2021-12-24","0","0"
"active","NT","Northwest Territories","Tłı̨chǫ","2021-12-24","0","0"
"active","NT","Northwest Territories","Yellowknife","2021-12-24","19","0"
"active","NT","Northwest Territories","Beaufort Delta","2021-12-25","5","0"
"active","NT","Northwest Territories","Dehcho","2021-12-25","0","0"
"active","NT","Northwest Territories","Fort Smith","2021-12-25","0","0"
"active","NT","Northwest Territories","Hay River","2021-12-25","0","0"
"active","NT","Northwest Territories","Sahtu","2021-12-25","0","0"
"active","NT","Northwest Territories","Tłı̨chǫ","2021-12-25","0","0"
"active","NT","Northwest Territories","Yellowknife","2021-12-25","19","0"
"active","NT","Northwest Territories","Beaufort Delta","2021-12-26","5","0"
"active","NT","Northwest Territories","Dehcho","2021-12-26","0","0"
"active","NT","Northwest Territories","Fort Smith","2021-12-26","0","0"
"active","NT","Northwest Territories","Hay River","2021-12-26","0","0"
"active","NT","Northwest Territories","Sahtu","2021-12-26","0","0"
"active","NT","Northwest Territories","Tłı̨chǫ","2021-12-26","0","0"
"active","NT","Northwest Territories","Yellowknife","2021-12-26","19","0"
"active","NT","Northwest Territories","Beaufort Delta","2021-12-27","5","0"
"active","NT","Northwest Territories","Dehcho","2021-12-27","0","0"
"active","NT","Northwest Territories","Fort Smith","2021-12-27","0","0"
"active","NT","Northwest Territories","Hay River","2021-12-27","0","0"
"active","NT","Northwest Territories","Sahtu","2021-12-27","0","0"
"active","NT","Northwest Territories","Tłı̨chǫ","2021-12-27","0","0"
"active","NT","Northwest Territories","Yellowknife","2021-12-27","19","0"
"active","NT","Northwest Territories","Beaufort Delta","2021-12-28","5","0"
"active","NT","Northwest Territories","Dehcho","2021-12-28","0","0"
"active","NT","Northwest Territories","Fort Smith","2021-12-28","0","0"
"active","NT","Northwest Territories","Hay River","2021-12-28","0","0"
"active","NT","Northwest Territories","Sahtu","2021-12-28","0","0"
"active","NT","Northwest Territories","Tłı̨chǫ","2021-12-28","0","0"
"active","NT","Northwest Territories","Yellowknife","2021-12-28","19","0"
"active","NT","Northwest Territories","Beaufort Delta","2021-12-29","5","0"
"active","NT","Northwest Territories","Dehcho","2021-12-29","0","0"
"active","NT","Northwest Territories","Fort Smith","2021-12-29","0","0"
"active","NT","Northwest Territories","Hay River","2021-12-29","0","0"
"active","NT","Northwest Territories","Sahtu","2021-12-29","0","0"
"active","NT","Northwest Territories","Tłı̨chǫ","2021-12-29","0","0"
"active","NT","Northwest Territories","Yellowknife","2021-12-29","19","0"
"active","NT","Northwest Territories","Beaufort Delta","2021-12-30","1","-4"
"active","NT","Northwest Territories","Dehcho","2021-12-30","0","0"
"active","NT","Northwest Territories","Fort Smith","2021-12-30","8","8"
"active","NT","Northwest Territories","Hay River","2021-12-30","0","0"
"active","NT","Northwest Territories","Sahtu","2021-12-30","2","2"
"active","NT","Northwest Territories","Tłı̨chǫ","2021-12-30","5","5"
"active","NT","Northwest Territories","Yellowknife","2021-12-30","102","83"
"active","NT","Northwest Territories","Beaufort Delta","2021-12-31","4","3"
"active","NT","Northwest Territories","Dehcho","2021-12-31","3","3"
"active","NT","Northwest Territories","Fort Smith","2021-12-31","8","0"
"active","NT","Northwest Territories","Hay River","2021-12-31","1","1"
"active","NT","Northwest Territories","Sahtu","2021-12-31","2","0"
"active","NT","Northwest Territories","Tłı̨chǫ","2021-12-31","10","5"
"active","NT","Northwest Territories","Yellowknife","2021-12-31","132","30"
"active","NT","Northwest Territories","Beaufort Delta","2022-01-01","4","0"
"active","NT","Northwest Territories","Dehcho","2022-01-01","3","0"
"active","NT","Northwest Territories","Fort Smith","2022-01-01","8","0"
"active","NT","Northwest Territories","Hay River","2022-01-01","1","0"
"active","NT","Northwest Territories","Sahtu","2022-01-01","2","0"
"active","NT","Northwest Territories","Tłı̨chǫ","2022-01-01","10","0"
"active","NT","Northwest Territories","Yellowknife","2022-01-01","132","0"
"active","NT","Northwest Territories","Beaufort Delta","2022-01-02","4","0"
"active","NT","Northwest Territories","Dehcho","2022-01-02","3","0"
"active","NT","Northwest Territories","Fort Smith","2022-01-02","8","0"
"active","NT","Northwest Territories","Hay River","2022-01-02","1","0"
"active","NT","Northwest Territories","Sahtu","2022-01-02","2","0"
"active","NT","Northwest Territories","Tłı̨chǫ","2022-01-02","10","0"
"active","NT","Northwest Territories","Yellowknife","2022-01-02","132","0"
"active","NT","Northwest Territories","Beaufort Delta","2022-01-03","4","0"
"active","NT","Northwest Territories","Dehcho","2022-01-03","3","0"
"active","NT","Northwest Territories","Fort Smith","2022-01-03","8","0"
"active","NT","Northwest Territories","Hay River","2022-01-03","1","0"
"active","NT","Northwest Territories","Sahtu","2022-01-03","2","0"
"active","NT","Northwest Territories","Tłı̨chǫ","2022-01-03","10","0"
"active","NT","Northwest Territories","Yellowknife","2022-01-03","132","0"
"active","NT","Northwest Territories","Beaufort Delta","2022-01-04","50","46"
"active","NT","Northwest Territories","Dehcho","2022-01-04","24","21"
"active","NT","Northwest Territories","Fort Smith","2022-01-04","13","5"
"active","NT","Northwest Territories","Hay River","2022-01-04","7","6"
"active","NT","Northwest Territories","Sahtu","2022-01-04","5","3"
"active","NT","Northwest Territories","Tłı̨chǫ","2022-01-04","28","18"
"active","NT","Northwest Territories","Yellowknife","2022-01-04","199","67"
"active","NT","Northwest Territories","Beaufort Delta","2022-01-05","55","5"
"active","NT","Northwest Territories","Dehcho","2022-01-05","27","3"
"active","NT","Northwest Territories","Fort Smith","2022-01-05","7","-6"
"active","NT","Northwest Territories","Hay River","2022-01-05","14","7"
"active","NT","Northwest Territories","Sahtu","2022-01-05","10","5"
"active","NT","Northwest Territories","Tłı̨chǫ","2022-01-05","31","3"
"active","NT","Northwest Territories","Yellowknife","2022-01-05","251","52"
"active","NT","Northwest Territories","Beaufort Delta","2022-01-06","87","32"
"active","NT","Northwest Territories","Dehcho","2022-01-06","31","4"
"active","NT","Northwest Territories","Fort Smith","2022-01-06","11","4"
"active","NT","Northwest Territories","Hay River","2022-01-06","22","8"
"active","NT","Northwest Territories","Sahtu","2022-01-06","15","5"
"active","NT","Northwest Territories","Tłı̨chǫ","2022-01-06","61","30"
"active","NT","Northwest Territories","Yellowknife","2022-01-06","319","68"
"active","NT","Northwest Territories","Beaufort Delta","2022-01-07","95","8"
"active","NT","Northwest Territories","Dehcho","2022-01-07","38","7"
"active","NT","Northwest Territories","Fort Smith","2022-01-07","14","3"
"active","NT","Northwest Territories","Hay River","2022-01-07","26","4"
"active","NT","Northwest Territories","Sahtu","2022-01-07","21","6"
"active","NT","Northwest Territories","Tłı̨chǫ","2022-01-07","85","24"
"active","NT","Northwest Territories","Yellowknife","2022-01-07","411","92"
"active","NT","Northwest Territories","Beaufort Delta","2022-01-08","95","0"
"active","NT","Northwest Territories","Dehcho","2022-01-08","38","0"
"active","NT","Northwest Territories","Fort Smith","2022-01-08","14","0"
"active","NT","Northwest Territories","Hay River","2022-01-08","26","0"
"active","NT","Northwest Territories","Sahtu","2022-01-08","21","0"
"active","NT","Northwest Territories","Tłı̨chǫ","2022-01-08","85","0"
"active","NT","Northwest Territories","Yellowknife","2022-01-08","411","0"
"active","NT","Northwest Territories","Beaufort Delta","2022-01-09","95","0"
"active","NT","Northwest Territories","Dehcho","2022-01-09","38","0"
"active","NT","Northwest Territories","Fort Smith","2022-01-09","14","0"
"active","NT","Northwest Territories","Hay River","2022-01-09","26","0"
"active","NT","Northwest Territories","Sahtu","2022-01-09","21","0"
"active","NT","Northwest Territories","Tłı̨chǫ","2022-01-09","85","0"
"active","NT","Northwest Territories","Yellowknife","2022-01-09","411","0"
"active","NT","Northwest Territories","Beaufort Delta","2022-01-10","118","23"
"active","NT","Northwest Territories","Dehcho","2022-01-10","56","18"
"active","NT","Northwest Territories","Fort Smith","2022-01-10","21","7"
"active","NT","Northwest Territories","Hay River","2022-01-10","36","10"
"active","NT","Northwest Territories","Sahtu","2022-01-10","24","3"
"active","NT","Northwest Territories","Tłı̨chǫ","2022-01-10","140","55"
"active","NT","Northwest Territories","Yellowknife","2022-01-10","515","104"
"active","NT","Northwest Territories","Beaufort Delta","2022-01-11","115","-3"
"active","NT","Northwest Territories","Dehcho","2022-01-11","53","-3"
"active","NT","Northwest Territories","Fort Smith","2022-01-11","34","13"
"active","NT","Northwest Territories","Hay River","2022-01-11","41","5"
"active","NT","Northwest Territories","Sahtu","2022-01-11","54","30"
"active","NT","Northwest Territories","Tłı̨chǫ","2022-01-11","176","36"
"active","NT","Northwest Territories","Yellowknife","2022-01-11","599","84"
"active","NT","Northwest Territories","Beaufort Delta","2022-01-12","122","7"
"active","NT","Northwest Territories","Dehcho","2022-01-12","52","-1"
"active","NT","Northwest Territories","Fort Smith","2022-01-12","37","3"
"active","NT","Northwest Territories","Hay River","2022-01-12","42","1"
"active","NT","Northwest Territories","Sahtu","2022-01-12","65","11"
"active","NT","Northwest Territories","Tłı̨chǫ","2022-01-12","217","41"
"active","NT","Northwest Territories","Yellowknife","2022-01-12","662","63"
"active","NT","Northwest Territories","Beaufort Delta","2022-01-13","122","0"
"active","NT","Northwest Territories","Dehcho","2022-01-13","62","10"
"active","NT","Northwest Territories","Fort Smith","2022-01-13","40","3"
"active","NT","Northwest Territories","Hay River","2022-01-13","50","8"
"active","NT","Northwest Territories","Sahtu","2022-01-13","64","-1"
"active","NT","Northwest Territories","Tłı̨chǫ","2022-01-13","214","-3"
"active","NT","Northwest Territories","Yellowknife","2022-01-13","722","60"
"active","NT","Northwest Territories","Beaufort Delta","2022-01-14","117","-5"
"active","NT","Northwest Territories","Dehcho","2022-01-14","53","-9"
"active","NT","Northwest Territories","Fort Smith","2022-01-14","47","7"
"active","NT","Northwest Territories","Hay River","2022-01-14","55","5"
"active","NT","Northwest Territories","Sahtu","2022-01-14","72","8"
"active","NT","Northwest Territories","Tłı̨chǫ","2022-01-14","243","29"
"active","NT","Northwest Territories","Yellowknife","2022-01-14","769","47"
"active","NT","Northwest Territories","Beaufort Delta","2022-01-15","117","0"
"active","NT","Northwest Territories","Dehcho","2022-01-15","53","0"
"active","NT","Northwest Territories","Fort Smith","2022-01-15","47","0"
"active","NT","Northwest Territories","Hay River","2022-01-15","55","0"
"active","NT","Northwest Territories","Sahtu","2022-01-15","72","0"
"active","NT","Northwest Territories","Tłı̨chǫ","2022-01-15","243","0"
"active","NT","Northwest Territories","Yellowknife","2022-01-15","769","0"
"active","NT","Northwest Territories","Beaufort Delta","2022-01-16","117","0"
"active","NT","Northwest Territories","Dehcho","2022-01-16","53","0"
"active","NT","Northwest Territories","Fort Smith","2022-01-16","47","0"
"active","NT","Northwest Territories","Hay River","2022-01-16","55","0"
"active","NT","Northwest Territories","Sahtu","2022-01-16","72","0"
"active","NT","Northwest Territories","Tłı̨chǫ","2022-01-16","243","0"
"active","NT","Northwest Territories","Yellowknife","2022-01-16","769","0"
"active","NT","Northwest Territories","Beaufort Delta","2022-01-17","99","-18"
"active","NT","Northwest Territories","Dehcho","2022-01-17","65","12"
"active","NT","Northwest Territories","Fort Smith","2022-01-17","53","6"
"active","NT","Northwest Territories","Hay River","2022-01-17","60","5"
"active","NT","Northwest Territories","Sahtu","2022-01-17","84","12"
"active","NT","Northwest Territories","Tłı̨chǫ","2022-01-17","205","-38"
"active","NT","Northwest Territories","Yellowknife","2022-01-17","700","-69"
"active","NT","Northwest Territories","Beaufort Delta","2022-01-18","116","17"
"active","NT","Northwest Territories","Dehcho","2022-01-18","65","0"
"active","NT","Northwest Territories","Fort Smith","2022-01-18","56","3"
"active","NT","Northwest Territories","Hay River","2022-01-18","59","-1"
"active","NT","Northwest Territories","Sahtu","2022-01-18","80","-4"
"active","NT","Northwest Territories","Tłı̨chǫ","2022-01-18","186","-19"
"active","NT","Northwest Territories","Yellowknife","2022-01-18","690","-10"
"active","NT","Northwest Territories","Beaufort Delta","2022-01-19","134","18"
"active","NT","Northwest Territories","Dehcho","2022-01-19","54","-11"
"active","NT","Northwest Territories","Fort Smith","2022-01-19","59","3"
"active","NT","Northwest Territories","Hay River","2022-01-19","70","11"
"active","NT","Northwest Territories","Sahtu","2022-01-19","73","-7"
"active","NT","Northwest Territories","Tłı̨chǫ","2022-01-19","203","17"
"active","NT","Northwest Territories","Yellowknife","2022-01-19","707","17"
"active","NT","Northwest Territories","Beaufort Delta","2022-01-20","147","13"
"active","NT","Northwest Territories","Dehcho","2022-01-20","85","31"
"active","NT","Northwest Territories","Fort Smith","2022-01-20","61","2"
"active","NT","Northwest Territories","Hay River","2022-01-20","84","14"
"active","NT","Northwest Territories","Sahtu","2022-01-20","73","0"
"active","NT","Northwest Territories","Tłı̨chǫ","2022-01-20","219","16"
"active","NT","Northwest Territories","Yellowknife","2022-01-20","696","-11"
"active","NT","Northwest Territories","Beaufort Delta","2022-01-21","140","-7"
"active","NT","Northwest Territories","Dehcho","2022-01-21","93","8"
"active","NT","Northwest Territories","Fort Smith","2022-01-21","42","-19"
